time,open,high,low,close,volume,note
2020-07-20,250.0000,295.0000,205.6000,212.4000,24237613,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-24,140.0000,154.4900,138.5000,153.1900,9757046,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-25,150.7500,153.7500,149.3800,150.0000,4527269,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-26,155.0000,163.3500,153.2000,161.9900,9582663,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-29,163.0000,177.5200,163.0000,171.0100,11212270,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-30,169.0000,173.5000,165.4700,171.3900,7728703,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-06,176.0000,176.6500,164.0100,164.7200,8535390,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-07,166.6600,169.9500,158.7000,160.4000,8090957,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-08,159.0000,163.9500,156.5000,160.2000,5494380,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-09,162.0200,180.2100,161.0000,178.1100,13756569,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-10,173.9900,175.1700,167.1600,170.3600,8628761,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-13,167.2500,172.0000,164.7800,166.2500,5354404,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-14,169.0000,176.2500,163.6200,169.9600,8430664,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-15,167.0300,176.9400,164.8700,174.0500,8641160,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-16,179.2000,187.7700,176.0300,181.6600,10021544,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-17,177.0000,195.8800,176.0300,190.8300,9888452,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-20,188.9000,205.5800,185.5000,195.9300,11333158,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-21,194.3200,201.3200,186.3200,187.0000,9310632,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-22,187.0000,190.5000,182.1900,188.9900,6430755,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-23,190.1000,193.0000,181.5200,183.7000,6560554,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-24,185.0000,186.5000,169.8000,171.9000,11136194,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-27,170.0000,177.6000,165.9800,175.9900,9814833,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-28,174.5100,183.0000,172.0000,172.2500,8091765,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-29,174.3000,178.6400,170.1100,172.0000,5770667,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-30,170.3300,175.0000,168.6400,172.5300,5239313,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-05-31,173.0000,180.9000,170.9400,174.7900,7107486,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-03,172.5500,182.5700,172.5000,180.9900,7497803,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-04,178.8500,182.5500,176.0800,179.5700,4756579,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-05,179.0100,186.0000,178.5000,180.1000,5790849,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-06,185.0000,185.8800,172.5000,173.3700,8666051,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-07,174.9300,182.0600,171.6000,181.0000,8287988,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-11,183.0000,190.5000,181.0100,190.4100,9954727,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-12,190.4200,192.2900,188.0200,189.8000,5338440,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-13,193.0000,202.9900,191.6900,195.5300,9477745,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-14,194.0000,200.5000,191.2500,200.0100,8214388,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-17,198.0000,213.8000,196.9600,210.9900,10621894,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-18,210.9600,218.0000,205.2000,209.1000,8565820,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-19,208.6100,222.0000,208.6100,217.3100,9745096,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-20,217.3500,222.2000,212.5500,214.7400,7996342,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-21,210.8800,217.5000,205.7000,215.2900,6598157,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-24,214.8000,216.6600,204.0200,206.3100,8288139,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-25,205.0300,205.3000,196.0000,197.2000,9049890,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-26,200.8500,204.7300,194.0100,202.9700,8004071,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-27,198.5000,205.0100,197.6700,198.6100,5247623,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-06-28,198.0000,204.2500,196.1000,198.6700,7357795,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-01,199.5000,205.5000,197.0000,204.8400,6309305,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-02,204.0000,204.7000,195.5700,197.0000,6655456,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-03,196.1700,198.0000,187.5500,195.5000,6973556,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-04,196.8500,198.7800,193.0000,193.4600,3936461,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-05,192.5200,197.0000,187.5000,192.8000,5311250,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-08,191.5000,195.8800,189.0500,192.5000,4232957,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-09,191.5000,208.7000,191.2000,207.3400,8016332,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-10,206.0000,211.8800,206.0000,211.1400,5777653,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-11,213.5000,215.0000,198.9000,201.6500,8169273,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-12,197.0000,201.6000,194.1100,199.4000,4187843,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-15,199.4000,211.0000,198.7600,208.2000,6481589,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-16,208.0000,249.8400,208.0000,249.8400,19307399,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-17,248.0000,257.5500,247.0600,247.9400,12151129,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-18,244.0000,257.4700,228.5100,254.0000,15252206,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-19,248.8900,278.5900,246.0100,268.4000,15485007,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-22,268.0000,272.8800,260.5000,265.2200,10357001,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-23,263.0000,266.2300,247.1800,248.4600,12188842,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-24,249.0000,271.0000,249.0000,261.2500,13113571,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-25,260.5900,265.0000,251.7700,255.8000,8636328,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-26,256.3000,257.0000,247.1100,250.7300,8141284,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-29,251.0200,253.4000,236.6900,246.5200,7919376,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-30,246.5300,252.7400,243.0000,244.4000,7036312,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-07-31,240.0500,268.4800,240.0500,264.0600,10858900,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-01,268.0000,271.9900,256.7500,258.0000,8938306,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-02,250.8800,260.4900,242.8800,245.1000,9828538,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-05,236.9800,246.5000,227.6300,229.6900,11936345,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-06,238.0300,240.0000,228.3000,233.4600,6835596,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-07,232.9800,236.9900,223.8000,229.5000,6908984,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-08,225.3000,235.2500,221.4500,229.5400,6795331,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-09,235.0200,250.0000,231.6800,246.9600,11154738,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-12,243.9200,248.0000,238.1100,241.0500,5634015,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-13,241.9800,246.1500,233.6700,240.7000,5429629,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-14,242.0000,252.4000,241.0000,241.6800,6634197,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-15,239.1000,246.8900,239.0000,241.3200,4768298,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-16,244.1800,251.0000,241.0000,244.6000,6272523,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-19,245.4000,258.0000,245.4000,255.0000,6580656,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-20,256.1100,257.5800,246.5800,247.9800,5322463,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-21,246.8800,269.6900,245.0000,263.8400,8292657,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-22,263.0000,267.9500,258.7600,260.6900,5200055,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-23,258.1100,260.6600,247.8000,253.0200,6407227,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-26,252.0000,254.2200,243.4000,247.2200,4950499,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-27,245.1000,246.0000,239.8800,244.1000,3704435,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-28,244.0000,248.3900,236.2000,240.2000,4640904,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-29,232.0000,242.8800,232.0000,240.2900,4538637,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-08-30,240.0000,262.7600,235.2900,256.6900,8468308,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-02,265.6800,267.9300,252.0900,252.1400,8010042,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-03,252.0000,256.2200,240.1000,240.7000,7419613,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-04,235.0000,241.2000,232.6800,239.1400,5639179,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-05,239.1600,242.0800,205.2600,206.9000,14630289,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-06,211.0000,219.6600,210.0000,215.1800,10617610,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-09,214.9900,216.7800,203.8800,210.7100,8461678,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-10,210.7100,218.1200,206.9700,213.6800,6627927,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-11,213.0000,217.2900,211.0000,215.6600,4309610,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-12,219.9800,220.9900,214.0000,214.4900,4114397,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-13,216.5500,225.3000,213.7600,220.5000,6755502,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-18,218.0000,221.5500,206.8800,210.0100,6156044,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-19,210.8000,212.0000,205.0500,209.5000,5023996,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-20,209.5000,214.8800,207.0000,208.8700,4061619,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-23,211.5200,220.5000,210.0000,212.6100,6129867,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-24,213.3300,227.3900,210.5000,221.8000,8212051,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-25,226.2400,233.5800,221.7900,222.0100,7841332,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-26,221.8800,224.0000,215.5000,224.0000,7630675,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-27,223.0000,245.0000,217.4200,240.9700,7879335,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-09-30,256.0000,289.1600,243.9800,289.1600,16630413,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-08,346.9900,346.9900,325.0000,346.9900,13133511,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-09,349.0000,415.0000,302.3200,371.5000,29676382,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-10,372.0000,380.0000,310.0000,347.2000,17681233,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-11,336.5000,362.0000,332.0000,333.0000,13108216,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-14,336.1100,374.8800,336.1100,374.1000,13693642,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-15,368.0000,378.5000,355.5500,355.5500,11142218,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-16,342.0000,354.5100,338.0000,342.1900,7291461,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-17,356.2000,374.9000,353.4700,358.0900,10269502,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-18,360.0000,429.7100,357.0200,429.7100,14897077,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-21,454.0000,503.3300,419.5100,444.0000,22887318,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-22,430.0100,444.0400,415.6900,421.0000,15357904,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-23,414.0000,429.8400,405.6700,419.0000,12642831,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-24,406.0000,433.0000,406.0000,425.2000,10368887,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-25,428.0000,444.5000,412.7000,421.8900,10214642,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-28,425.0100,437.6000,417.6200,434.7000,9045071,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-29,431.0000,475.3900,430.7900,434.0100,11362978,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-30,425.0000,452.9300,421.0000,445.2500,10210706,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-10-31,476.0000,482.5600,451.0000,453.6000,13042572,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-01,446.0000,461.8000,410.9900,411.0100,13525364,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-04,408.8800,416.9000,402.7900,410.9400,8383317,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-05,406.9400,449.0000,406.1100,437.8600,11785153,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-06,441.0000,470.3900,439.2200,456.0000,11329626,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-07,451.4400,488.0000,445.0100,476.0000,11391909,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-08,488.0100,493.0300,420.0000,431.0000,21453800,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-11,420.0100,448.0000,415.5000,430.5100,15360887,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-12,425.0000,444.1200,411.0100,422.9900,11393018,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-13,423.3500,490.8800,415.0000,474.0000,16560079,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-14,469.2600,494.8800,465.0100,469.0000,10444713,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-15,474.9000,483.0000,450.0000,453.6800,9397802,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-18,450.0000,476.3600,440.5800,448.6600,8247691,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-19,450.0000,465.0000,425.0000,461.0000,9737149,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-20,456.0000,479.6500,449.0100,475.0000,9330080,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-21,474.9900,525.0000,470.6400,514.3200,12066333,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-22,510.0000,521.5400,490.0100,492.0000,8702758,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-25,499.8700,503.5800,469.0000,489.0000,9034201,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-26,484.0000,494.9000,476.8000,485.9000,4545327,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-27,482.0000,535.0000,480.0000,534.5500,9932091,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-28,530.0000,588.7000,527.0100,546.0300,10937412,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-11-29,542.0000,590.0000,540.3800,561.0000,9289018,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-02,561.0000,584.5300,535.6900,562.0000,8989705,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-03,556.0000,589.9600,553.3300,569.9900,7915956,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-04,584.7800,591.0000,540.0000,552.6000,8901721,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-05,550.0000,572.8600,545.5000,570.1200,5674763,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-06,570.1000,576.0000,548.0000,553.6000,6232280,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-09,549.0000,556.9000,515.1400,539.0000,8502600,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-10,558.0000,564.9000,526.6600,538.4300,9115789,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-11,530.9400,552.7900,521.2800,544.8000,6546419,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-12,550.0000,576.9900,544.2000,576.9900,8555301,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-13,572.4400,599.9900,558.2000,568.0000,11367277,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-16,574.0000,594.0000,560.0000,575.2500,7463902,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-17,566.7800,590.0000,560.0000,570.0000,5758896,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-18,567.8900,618.1800,560.2800,617.5500,8774587,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-19,606.0000,654.9900,596.2000,636.0200,8617152,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-20,634.9700,676.7700,631.0000,675.9500,9310919,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-23,675.9500,700.0000,635.0000,648.7500,10380437,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-24,655.5000,662.0000,620.0600,659.3000,7382927,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-25,651.0000,666.6000,634.0300,662.1000,6131874,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-26,659.0000,661.0000,640.9800,651.2400,6481692,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-27,649.7500,668.2000,648.0000,652.1000,6301000,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-30,655.0100,695.8800,649.0000,683.5000,7795859,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-12-31,684.0000,688.0000,658.0000,658.0000,7021055,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-02,653.0100,665.0000,630.0000,645.6200,7975382,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-03,639.8900,644.9900,616.1600,621.0000,6615237,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-06,625.7400,650.0000,613.8000,649.4800,7142193,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-07,640.4900,718.0000,637.0000,718.0000,8730409,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-08,701.0000,735.0000,698.6000,726.0000,8169427,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-09,725.0000,731.9700,706.1500,712.2900,5382326,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-10,720.0000,777.7700,720.0000,729.9700,9438041,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-13,707.0000,721.0500,667.4200,719.0000,9307636,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-14,716.0000,717.0000,679.1900,694.0100,8829242,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-15,671.0000,718.0000,662.1000,695.9600,9377400,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-16,688.0000,695.0000,580.0000,594.0000,19429203,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-17,577.0000,605.8700,570.0000,592.0000,12396309,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-20,591.0000,632.8300,582.2000,618.2200,11701286,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-21,618.2300,633.9900,609.0000,625.0000,8515231,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-22,612.0100,649.9700,612.0100,641.1200,8375100,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-23,650.0000,657.0600,620.2500,621.0000,6703529,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-24,627.5800,638.0000,607.3000,612.9800,6893564,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-01-27,582.0100,595.9400,551.6800,572.0000,11869330,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-05,593.0000,605.0000,560.0300,576.0000,12450812,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-06,576.0000,588.9500,560.0000,563.9900,10417804,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-07,562.0000,610.0000,562.0000,598.8900,12645400,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-10,609.9900,655.8900,601.9900,651.9600,11763601,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-11,652.0000,696.5000,641.0100,667.8300,9148212,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-12,665.5000,675.9800,647.8100,656.0000,7100796,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-13,660.0000,672.2300,631.9900,638.0000,7012988,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-14,636.0100,655.0000,606.0000,625.9500,9937854,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-17,639.9000,661.0000,630.0000,660.8200,9249959,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-18,660.8200,660.8800,626.0000,628.1000,7036589,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-19,628.4900,635.8800,614.0000,625.5100,6238696,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-20,630.0000,636.9000,609.9900,618.5100,6110473,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-21,645.0000,742.2100,630.0000,742.2100,16532611,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-24,744.0000,795.8000,738.1600,780.3600,12757989,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-25,780.0000,818.8700,751.5000,790.3800,10938062,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-26,781.1300,813.0000,762.9300,795.0000,7406488,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-27,788.0700,805.9800,767.0000,796.0000,8093575,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-02-28,780.0000,796.0000,725.0000,735.4400,12112043,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-03,720.0000,735.4400,685.6000,693.0700,11198360,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-04,690.0000,704.9700,658.0000,685.5600,9416223,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-05,688.0000,718.6800,688.0000,711.4000,7981845,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-06,730.0000,777.7600,730.0000,775.0000,10219925,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-07,765.0100,773.0000,747.0000,750.0000,5784099,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-10,750.0000,789.9900,735.1600,779.0000,7594983,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-11,755.0100,798.8900,746.0000,792.0000,6657398,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-12,791.8800,817.9400,774.0000,774.0000,6351507,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-13,780.3000,787.9900,738.9600,741.9900,6254585,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-14,746.0000,777.9900,746.0000,758.0000,6813236,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-17,754.8900,755.8800,727.2700,751.7000,4730941,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-18,749.0000,760.0000,738.5000,750.0000,3860211,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-19,742.2300,748.8000,700.0000,703.9000,8511634,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-20,700.0000,712.0000,693.9700,703.6300,4317047,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-21,710.1900,710.1900,661.3600,685.0500,9645653,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-24,679.0000,695.3000,671.5000,684.1800,4801276,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-25,686.0000,686.0100,635.4000,642.3500,7042105,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-26,642.3500,653.0000,640.0000,643.0000,4082371,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-27,645.8800,664.8900,636.4000,638.2500,6087813,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-28,635.0000,641.6300,624.0100,627.0000,4347659,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-03-31,625.5900,634.6600,611.0000,623.0000,5318559,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-04-01,634.1900,647.9500,629.0500,632.9400,5739758,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2025-04-02,632.0000,645.0000,626.0000,629.3500,3404978,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
